event_id,event_slug,event_name,event_short_name,event_tier,event_region,event_status,event_date_range,event_end_date,match_id,match_time_iso,match_day_id,match_status,best_of,stage,score_a,score_b,team_a_id,team_a,team_a_short,team_b_id,team_b,team_b_short,has_stats,has_vod,maps,n_maps
152,game-changers-2026-emea-stage-3,Game Changers 2026: EMEA Stage 3,GC 26: EMEA S3,game-changers,EMEA,ongoing,"Jul 20 - Aug 30, 2026",2026-08-30,815,2026-08-17T17:00:00+00:00,2026-08-17,live,Bo3,Playoffs,1.0,1.0,140,G2 Gozen,G2G,146,Habos Babos,HAB,True,False,"[{'map_id': 'map-090ce769', 'map': 'Ascent', 'status': 'completed', 'winner': 'B', 'score_a': 11, 'score_b': 13, 'n_rounds': 24, 'has_replay': True}, {'map_id': 'map-32eddac0', 'map': 'Summit', 'status': 'completed', 'winner': 'A', 'score_a': 13, 'score_b': 4, 'n_rounds': 17, 'has_replay': True}, {'map_id': '815-m2', 'map': 'TBD', 'status': 'upcoming', 'winner': None, 'score_a': 0, 'score_b': 0, 'n_rounds': 0, 'has_replay': False}]",3
152,game-changers-2026-emea-stage-3,Game Changers 2026: EMEA Stage 3,GC 26: EMEA S3,game-changers,EMEA,ongoing,"Jul 20 - Aug 30, 2026",2026-08-30,814,2026-08-17T15:00:00+00:00,2026-08-17,completed,Bo3,Playoffs,0.0,2.0,138,GIANTX GC,GXGC,144,FOKUS Sakura,FKSS,True,False,"[{'map_id': 'map-f9896c87', 'map': 'Split', 'status': 'completed', 'winner': 'B', 'score_a': 10, 'score_b': 13, 'n_rounds': 23, 'has_replay': True}, {'map_id': 'map-31760843', 'map': 'Lotus', 'status': 'completed', 'winner': 'B', 'score_a': 7, 'score_b': 13, 'n_rounds': 20, 'has_replay': True}, {'map_id': '814-m2', 'map': 'Lotus', 'status': 'upcoming', 'winner': None, 'score_a': 0, 'score_b': 0, 'n_rounds': 0, 'has_replay': False}]",3
43,vct-2026-americas-stage-2,VCT 2026: Americas Stage 2,VCT 26: AMER S2,vct,Americas,ongoing,"Jul 17 - Sep 7, 2026",2026-09-07,761,2026-08-17T00:00:00+00:00,2026-08-17,completed,Bo3,Play-Ins,1.0,2.0,84,Cloud9,C9,83,Evil Geniuses,EG,True,True,"[{'map_id': '761-m1', 'map': 'Breeze', 'status': 'completed', 'winner': 'A', 'score_a': 13, 'score_b': 6, 'n_rounds': 19, 'has_replay': True}, {'map_id': '761-m2', 'map': 'Haven', 'status': 'completed', 'winner': 'B', 'score_a': 6, 'score_b': 13, 'n_rounds': 19, 'has_replay': True}, {'map_id': '761-m3', 'map': 'Sunset', 'status': 'completed', 'winner': 'B', 'score_a': 11, 'score_b': 13, 'n_rounds': 24, 'has_replay': True}]",3
192,game-changers-2026-brazil-final-stage,Game Changers 2026: Brazil Finals,GC 26: BR Final,game-changers,Americas,ongoing,"Aug 10 - Sep 11, 2026",2026-09-11,763,2026-08-16T23:00:00+00:00,2026-08-16,upcoming,Bo3,Main Event,0.0,0.0,205,Evils of Delusion,EOD,206,Arashi GC,ARA,True,False,"[{'map_id': '763-m1', 'map': 'TBD', 'status': 'upcoming', 'winner': None, 'score_a': 0, 'score_b': 0, 'n_rounds': 0, 'has_replay': False}, {'map_id': '763-m2', 'map': 'TBD', 'status': 'upcoming', 'winner': None, 'score_a': 0, 'score_b': 0, 'n_rounds': 0, 'has_replay': False}, {'map_id': '763-m3', 'map': 'TBD', 'status': 'upcoming', 'winner': None, 'score_a': 0, 'score_b': 0, 'n_rounds': 0, 'has_replay': False}]",3
43,vct-2026-americas-stage-2,VCT 2026: Americas Stage 2,VCT 26: AMER S2,vct,Americas,ongoing,"Jul 17 - Sep 7, 2026",2026-09-07,760,2026-08-16T21:00:00+00:00,2026-08-16,completed,Bo3,Play-Ins,2.0,1.0,86,FURIA,FUR,5,G2 Esports,G2,True,True,"[{'map_id': '760-m1', 'map': 'Split', 'status': 'completed', 'winner': 'B', 'score_a': 12, 'score_b': 14, 'n_rounds': 26, 'has_replay': True}, {'map_id': '760-m2', 'map': 'Haven', 'status': 'completed', 'winner': 'A', 'score_a': 13, 'score_b': 10, 'n_rounds': 23, 'has_replay': True}, {'map_id': '760-m3', 'map': 'Breeze', 'status': 'completed', 'winner': 'A', 'score_a': 13, 'score_b': 9, 'n_rounds': 22, 'has_replay': True}]",3
192,game-changers-2026-brazil-final-stage,Game Changers 2026: Brazil Finals,GC 26: BR Final,game-changers,Americas,ongoing,"Aug 10 - Sep 11, 2026",2026-09-11,751,2026-08-16T20:00:00+00:00,2026-08-16,upcoming,Bo3,Main Event,0.0,0.0,202,GATO PENSANTE,GATO,204,7VEN STARS,7S,True,False,"[{'map_id': '751-m1', 'map': 'TBD', 'status': 'upcoming', 'winner': None, 'score_a': 0, 'score_b': 0, 'n_rounds': 0, 'has_replay': False}, {'map_id': '751-m2', 'map': 'TBD', 'status': 'upcoming', 'winner': None, 'score_a': 0, 'score_b': 0, 'n_rounds': 0, 'has_replay': False}, {'map_id': '751-m3', 'map': 'TBD', 'status': 'upcoming', 'winner': None, 'score_a': 0, 'score_b': 0, 'n_rounds': 0, 'has_replay': False}]",3
152,game-changers-2026-emea-stage-3,Game Changers 2026: EMEA Stage 3,GC 26: EMEA S3,game-changers,EMEA,ongoing,"Jul 20 - Aug 30, 2026",2026-08-30,796,2026-08-16T17:00:00+00:00,2026-08-16,completed,Bo3,Playoffs,1.0,2.0,138,GIANTX GC,GXGC,137,SK Nebula,SKN,True,True,"[{'map_id': 'map-0b652bed', 'map': 'Split', 'status': 'completed', 'winner': 'B', 'score_a': 8, 'score_b': 13, 'n_rounds': 21, 'has_replay': True}, {'map_id': 'map-9290f93a', 'map': 'Lotus', 'status': 'completed', 'winner': 'A', 'score_a': 14, 'score_b': 12, 'n_rounds': 26, 'has_replay': True}, {'map_id': 'map-1bbe7ec2', 'map': 'Summit', 'status': 'completed', 'winner': 'B', 'score_a': 7, 'score_b': 13, 'n_rounds': 20, 'has_replay': True}]",3
152,game-changers-2026-emea-stage-3,Game Changers 2026: EMEA Stage 3,GC 26: EMEA S3,game-changers,EMEA,ongoing,"Jul 20 - Aug 30, 2026",2026-08-30,783,2026-08-16T15:00:00+00:00,2026-08-16,completed,Bo3,Playoffs,1.0,2.0,140,G2 Gozen,G2G,139,Gentle Mates GC,M8GC,True,True,"[{'map_id': 'map-ee8ad0ec', 'map': 'Sunset', 'status': 'completed', 'winner': 'B', 'score_a': 10, 'score_b': 13, 'n_rounds': 23, 'has_replay': True}, {'map_id': 'map-6edff127', 'map': 'Ascent', 'status': 'completed', 'winner': 'A', 'score_a': 13, 'score_b': 4, 'n_rounds': 17, 'has_replay': True}, {'map_id': 'map-e87ad688', 'map': 'Haven', 'status': 'completed', 'winner': 'B', 'score_a': 13, 'score_b': 15, 'n_rounds': 28, 'has_replay': True}]",3
76,vct-2026-emea-stage-2,VCT 2026: EMEA Stage 2,VCT 26: EMEA S2,vct,EMEA,ongoing,"Jul 15 - Aug 31, 2026",2026-08-31,802,2026-08-16T15:00:00+00:00,2026-08-16,completed,Bo3,Play-Ins,2.0,0.0,58,Fire Flux Esports,FF,49,Joblife,JL,True,True,"[{'map_id': '802-m1', 'map': 'Split', 'status': 'completed', 'winner': 'A', 'score_a': 13, 'score_b': 9, 'n_rounds': 22, 'has_replay': True}, {'map_id': '802-m2', 'map': 'Lotus', 'status': 'completed', 'winner': 'A', 'score_a': 13, 'score_b': 8, 'n_rounds': 21, 'has_replay': True}, {'map_id': '802-m3', 'map': 'Haven', 'status': 'upcoming', 'winner': None, 'score_a': 0, 'score_b': 0, 'n_rounds': 0, 'has_replay': False}]",3
76,vct-2026-emea-stage-2,VCT 2026: EMEA Stage 2,VCT 26: EMEA S2,vct,EMEA,ongoing,"Jul 15 - Aug 31, 2026",2026-08-31,813,2026-08-16T13:00:00+00:00,2026-08-16,completed,Bo3,Play-Ins,0.0,2.0,106, Eternal Fire,EF,61,Eintracht Frankfurt,SGE,True,True,"[{'map_id': '813-m1', 'map': 'Lotus', 'status': 'completed', 'winner': 'B', 'score_a': 11, 'score_b': 13, 'n_rounds': 24, 'has_replay': True}, {'map_id': '813-m2', 'map': 'Split', 'status': 'completed', 'winner': 'B', 'score_a': 7, 'score_b': 13, 'n_rounds': 20, 'has_replay': True}, {'map_id': '813-m3', 'map': 'Ascent', 'status': 'upcoming', 'winner': None, 'score_a': 0, 'score_b': 0, 'n_rounds': 0, 'has_replay': False}]",3
85,vct-2026-pacific-stage-2,VCT 2026: Pacific Stage 2,VCT 26: PAC S2,vct,Pacific,ongoing,"Jul 16 - Sep 6, 2026",2026-09-06,713,2026-08-16T10:00:00+00:00,2026-08-16,completed,Bo3,Play-Ins,0.0,2.0,89,Team Secret,TS,1,Nongshim RedForce,NS,True,True,"[{'map_id': '713-m1', 'map': 'Summit', 'status': 'completed', 'winner': 'B', 'score_a': 9, 'score_b': 13, 'n_rounds': 22, 'has_replay': True}, {'map_id': '713-m2', 'map': 'Breeze', 'status': 'completed', 'winner': 'B', 'score_a': 5, 'score_b': 13, 'n_rounds': 18, 'has_replay': True}, {'map_id': '713-m3', 'map': 'Sunset', 'status': 'upcoming', 'winner': None, 'score_a': 0, 'score_b': 0, 'n_rounds': 0, 'has_replay': False}]",3
104,vct-2026-china-stage-2,VCT 2026: China Stage 2,VCT 26: CN S2,vct,China,ongoing,"Jul 9 - Aug 31, 2026",2026-08-31,810,2026-08-16T10:00:00+00:00,2026-08-16,completed,Bo3,Playoffs,1.0,2.0,109,Trace Esports,TE,21,All Gamers,AG,True,True,"[{'map_id': '810-m1', 'map': 'Split', 'status': 'completed', 'winner': 'A', 'score_a': 15, 'score_b': 13, 'n_rounds': 28, 'has_replay': True}, {'map_id': '810-m2', 'map': 'Lotus', 'status': 'completed', 'winner': 'B', 'score_a': 13, 'score_b': 15, 'n_rounds': 28, 'has_replay': True}, {'map_id': '810-m3', 'map': 'Ascent', 'status': 'completed', 'winner': 'B', 'score_a': 9, 'score_b': 13, 'n_rounds': 22, 'has_replay': True}]",3
85,vct-2026-pacific-stage-2,VCT 2026: Pacific Stage 2,VCT 26: PAC S2,vct,Pacific,ongoing,"Jul 16 - Sep 6, 2026",2026-09-06,712,2026-08-16T08:00:00+00:00,2026-08-16,completed,Bo3,Play-Ins,0.0,2.0,93,FULL SENSE,FS,94,T1,T1,True,True,"[{'map_id': '712-m1', 'map': 'Breeze', 'status': 'completed', 'winner': 'B', 'score_a': 1, 'score_b': 13, 'n_rounds': 14, 'has_replay': True}, {'map_id': '712-m2', 'map': 'Lotus', 'status': 'completed', 'winner': 'B', 'score_a': 8, 'score_b': 13, 'n_rounds': 21, 'has_replay': True}, {'map_id': '712-m3', 'map': 'Ascent', 'status': 'upcoming', 'winner': None, 'score_a': 0, 'score_b': 0, 'n_rounds': 0, 'has_replay': False}]",3
104,vct-2026-china-stage-2,VCT 2026: China Stage 2,VCT 26: CN S2,vct,China,ongoing,"Jul 9 - Aug 31, 2026",2026-08-31,793,2026-08-16T08:00:00+00:00,2026-08-16,completed,Bo3,Playoffs,2.0,0.0,114,Nova Esports,NOVA,111,Titan Esports Club ,TEC,True,True,"[{'map_id': '793-m1', 'map': 'Summit', 'status': 'completed', 'winner': 'A', 'score_a': 13, 'score_b': 11, 'n_rounds': 24, 'has_replay': True}, {'map_id': '793-m2', 'map': 'Sunset', 'status': 'completed', 'winner': 'A', 'score_a': 13, 'score_b': 8, 'n_rounds': 21, 'has_replay': True}, {'map_id': '793-m3', 'map': 'Ascent', 'status': 'upcoming', 'winner': None, 'score_a': 0, 'score_b': 0, 'n_rounds': 0, 'has_replay': False}]",3
43,vct-2026-americas-stage-2,VCT 2026: Americas Stage 2,VCT 26: AMER S2,vct,Americas,ongoing,"Jul 17 - Sep 7, 2026",2026-09-07,759,2026-08-16T00:00:00+00:00,2026-08-16,completed,Bo3,Play-Ins,0.0,2.0,79,Sentinels,SEN,81,ENVY,ENVY,True,True,"[{'map_id': '759-m1', 'map': 'Ascent', 'status': 'completed', 'winner': 'B', 'score_a': 10, 'score_b': 13, 'n_rounds': 23, 'has_replay': True}, {'map_id': '759-m2', 'map': 'Summit', 'status': 'completed', 'winner': 'B', 'score_a': 3, 'score_b': 13, 'n_rounds': 16, 'has_replay': True}, {'map_id': '759-m3', 'map': 'Sunset', 'status': 'upcoming', 'winner': None, 'score_a': 0, 'score_b': 0, 'n_rounds': 0, 'has_replay': False}]",3
43,vct-2026-americas-stage-2,VCT 2026: Americas Stage 2,VCT 26: AMER S2,vct,Americas,ongoing,"Jul 17 - Sep 7, 2026",2026-09-07,758,2026-08-15T21:00:00+00:00,2026-08-15,completed,Bo3,Play-Ins,2.0,0.0,38,MIBR,MIBR,80,KRÃ Esports,KRÃ,True,True,"[{'map_id': '758-m1', 'map': 'Breeze', 'status': 'completed', 'winner': 'A', 'score_a': 13, 'score_b': 6, 'n_rounds': 19, 'has_replay': True}, {'map_id': '758-m2', 'map': 'Sunset', 'status': 'completed', 'winner': 'A', 'score_a': 13, 'score_b': 6, 'n_rounds': 19, 'has_replay': True}, {'map_id': '758-m3', 'map': 'Lotus', 'status': 'upcoming', 'winner': None, 'score_a': 0, 'score_b': 0, 'n_rounds': 0, 'has_replay': False}]",3
76,vct-2026-emea-stage-2,VCT 2026: EMEA Stage 2,VCT 26: EMEA S2,vct,EMEA,ongoing,"Jul 15 - Aug 31, 2026",2026-08-31,696,2026-08-15T18:00:00+00:00,2026-08-15,completed,Bo3,Play-Ins,2.0,0.0,101,FUT Esports,FUT,106, Eternal Fire,EF,True,True,"[{'map_id': '696-m1', 'map': 'Lotus', 'status': 'completed', 'winner': 'A', 'score_a': 15, 'score_b': 13, 'n_rounds': 28, 'has_replay': True}, {'map_id': '696-m2', 'map': 'Ascent', 'status': 'completed', 'winner': 'A', 'score_a': 13, 'score_b': 9, 'n_rounds': 22, 'has_replay': True}, {'map_id': '696-m3', 'map': 'Split', 'status': 'upcoming', 'winner': None, 'score_a': 0, 'score_b': 0, 'n_rounds': 0, 'has_replay': False}]",3
152,game-changers-2026-emea-stage-3,Game Changers 2026: EMEA Stage 3,GC 26: EMEA S3,game-changers,EMEA,ongoing,"Jul 20 - Aug 30, 2026",2026-08-30,798,2026-08-15T17:00:00+00:00,2026-08-15,completed,Bo3,Playoffs,2.0,0.0,146,Habos Babos,HAB,141,Twisted Minds Orchid,TWIS,True,True,"[{'map_id': 'map-040da284', 'map': 'Breeze', 'status': 'completed', 'winner': 'A', 'score_a': 13, 'score_b': 3, 'n_rounds': 16, 'has_replay': True}, {'map_id': 'map-2d2028fc', 'map': 'Haven', 'status': 'completed', 'winner': 'A', 'score_a': 13, 'score_b': 11, 'n_rounds': 24, 'has_replay': True}, {'map_id': '798-m2', 'map': 'Sunset', 'status': 'upcoming', 'winner': None, 'score_a': 0, 'score_b': 0, 'n_rounds': 0, 'has_replay': False}]",3
76,vct-2026-emea-stage-2,VCT 2026: EMEA Stage 2,VCT 26: EMEA S2,vct,EMEA,ongoing,"Jul 15 - Aug 31, 2026",2026-08-31,700,2026-08-15T15:00:00+00:00,2026-08-15,completed,Bo3,Play-Ins,0.0,2.0,58,Fire Flux Esports,FF,39,Enterprise Esports,EP,True,True,"[{'map_id': '700-m1', 'map': 'Lotus', 'status': 'completed', 'winner': 'B', 'score_a': 13, 'score_b': 15, 'n_rounds': 28, 'has_replay': True}, {'map_id': '700-m2', 'map': 'Split', 'status': 'completed', 'winner': 'B', 'score_a': 10, 'score_b': 13, 'n_rounds': 23, 'has_replay': True}, {'map_id': '700-m3', 'map': 'Summit', 'status': 'upcoming', 'winner': None, 'score_a': 0, 'score_b': 0, 'n_rounds': 0, 'has_replay': False}]",3
152,game-changers-2026-emea-stage-3,Game Changers 2026: EMEA Stage 3,GC 26: EMEA S3,game-changers,EMEA,ongoing,"Jul 20 - Aug 30, 2026",2026-08-30,784,2026-08-15T15:00:00+00:00,2026-08-15,completed,Bo3,Playoffs,1.0,2.0,145,ALTERNATE aTTaX Ruby,ATN,144,FOKUS Sakura,FKSS,True,True,"[{'map_id': 'map-076dd08d', 'map': 'Split', 'status': 'completed', 'winner': 'A', 'score_a': 13, 'score_b': 11, 'n_rounds': 24, 'has_replay': True}, {'map_id': 'map-70e9cdb8', 'map': 'Lotus', 'status': 'completed', 'winner': 'B', 'score_a': 6, 'score_b': 13, 'n_rounds': 19, 'has_replay': True}, {'map_id': 'map-ff6c0950', 'map': 'Sunset', 'status': 'completed', 'winner': 'B', 'score_a': 11, 'score_b': 13, 'n_rounds': 24, 'has_replay': True}]",3
85,vct-2026-pacific-stage-2,VCT 2026: Pacific Stage 2,VCT 26: PAC S2,vct,Pacific,ongoing,"Jul 16 - Sep 6, 2026",2026-09-06,711,2026-08-15T11:20:00+00:00,2026-08-15,completed,Bo3,Play-Ins,2.0,1.0,200,Sharper Esports,SP,92,DetonatioN FocusMe,DFM,True,True,"[{'map_id': '711-m1', 'map': 'Ascent', 'status': 'completed', 'winner': 'A', 'score_a': 14, 'score_b': 12, 'n_rounds': 26, 'has_replay': True}, {'map_id': '711-m2', 'map': 'Sunset', 'status': 'completed', 'winner': 'B', 'score_a': 9, 'score_b': 13, 'n_rounds': 22, 'has_replay': True}, {'map_id': '711-m3', 'map': 'Breeze', 'status': 'completed', 'winner': 'A', 'score_a': 13, 'score_b': 10, 'n_rounds': 23, 'has_replay': True}]",3
104,vct-2026-china-stage-2,VCT 2026: China Stage 2,VCT 26: CN S2,vct,China,ongoing,"Jul 9 - Aug 31, 2026",2026-08-31,777,2026-08-15T10:30:00+00:00,2026-08-15,completed,Bo3,Playoffs,2.0,1.0,3,Xi Lai Gaming,XLG,21,All Gamers,AG,True,True,"[{'map_id': '777-m1', 'map': 'Split', 'status': 'completed', 'winner': 'B', 'score_a': 3, 'score_b': 13, 'n_rounds': 16, 'has_replay': True}, {'map_id': '777-m2', 'map': 'Lotus', 'status': 'completed', 'winner': 'A', 'score_a': 13, 'score_b': 5, 'n_rounds': 18, 'has_replay': True}, {'map_id': '777-m3', 'map': 'Sunset', 'status': 'completed', 'winner': 'A', 'score_a': 13, 'score_b': 10, 'n_rounds': 23, 'has_replay': True}]",3
85,vct-2026-pacific-stage-2,VCT 2026: Pacific Stage 2,VCT 26: PAC S2,vct,Pacific,ongoing,"Jul 16 - Sep 6, 2026",2026-09-06,710,2026-08-15T08:00:00+00:00,2026-08-15,completed,Bo3,Play-Ins,1.0,2.0,88,ZETA DIVISION,ZETA,91,KIWOOM DRX,KRX,True,True,"[{'map_id': '710-m1', 'map': 'Lotus', 'status': 'completed', 'winner': 'B', 'score_a': 11, 'score_b': 13, 'n_rounds': 24, 'has_replay': True}, {'map_id': '710-m2', 'map': 'Sunset', 'status': 'completed', 'winner': 'A', 'score_a': 13, 'score_b': 11, 'n_rounds': 24, 'has_replay': True}, {'map_id': '710-m3', 'map': 'Haven', 'status': 'completed', 'winner': 'B', 'score_a': 6, 'score_b': 13, 'n_rounds': 19, 'has_replay': True}]",3
104,vct-2026-china-stage-2,VCT 2026: China Stage 2,VCT 26: CN S2,vct,China,ongoing,"Jul 9 - Aug 31, 2026",2026-08-31,776,2026-08-15T08:00:00+00:00,2026-08-15,completed,Bo3,Playoffs,2.0,1.0,116,Bilibili Gaming,BLG,109,Trace Esports,TE,True,True,"[{'map_id': '776-m1', 'map': 'Lotus', 'status': 'completed', 'winner': 'B', 'score_a': 8, 'score_b': 13, 'n_rounds': 21, 'has_replay': True}, {'map_id': '776-m2', 'map': 'Sunset', 'status': 'completed', 'winner': 'A', 'score_a': 16, 'score_b': 14, 'n_rounds': 30, 'has_replay': True}, {'map_id': '776-m3', 'map': 'Split', 'status': 'completed', 'winner': 'A', 'score_a': 13, 'score_b': 9, 'n_rounds': 22, 'has_replay': True}]",3
43,vct-2026-americas-stage-2,VCT 2026: Americas Stage 2,VCT 26: AMER S2,vct,Americas,ongoing,"Jul 17 - Sep 7, 2026",2026-09-07,757,2026-08-15T00:00:00+00:00,2026-08-15,completed,Bo3,Play-Ins,2.0,1.0,84,Cloud9,C9,240,Fluxo W7M,FX,True,True,"[{'map_id': '757-m1', 'map': 'Lotus', 'status': 'completed', 'winner': 'B', 'score_a': 7, 'score_b': 13, 'n_rounds': 20, 'has_replay': True}, {'map_id': '757-m2', 'map': 'Breeze', 'status': 'completed', 'winner': 'A', 'score_a': 13, 'score_b': 4, 'n_rounds': 17, 'has_replay': True}, {'map_id': '757-m3', 'map': 'Split', 'status': 'completed', 'winner': 'A', 'score_a': 13, 'score_b': 4, 'n_rounds': 17, 'has_replay': True}]",3
43,vct-2026-americas-stage-2,VCT 2026: Americas Stage 2,VCT 26: AMER S2,vct,Americas,ongoing,"Jul 17 - Sep 7, 2026",2026-09-07,756,2026-08-14T21:00:00+00:00,2026-08-14,completed,Bo3,Play-Ins,2.0,1.0,86,FURIA,FUR,13,2Game Esports,2G,True,True,"[{'map_id': '756-m1', 'map': 'Ascent', 'status': 'completed', 'winner': 'B', 'score_a': 11, 'score_b': 13, 'n_rounds': 24, 'has_replay': True}, {'map_id': '756-m2', 'map': 'Split', 'status': 'completed', 'winner': 'A', 'score_a': 13, 'score_b': 7, 'n_rounds': 20, 'has_replay': True}, {'map_id': '756-m3', 'map': 'Sunset', 'status': 'completed', 'winner': 'A', 'score_a': 13, 'score_b': 10, 'n_rounds': 23, 'has_replay': True}]",3
152,game-changers-2026-emea-stage-3,Game Changers 2026: EMEA Stage 3,GC 26: EMEA S3,game-changers,EMEA,ongoing,"Jul 20 - Aug 30, 2026",2026-08-30,705,2026-08-14T18:00:00+00:00,2026-08-14,completed,Bo3,Playoffs,1.0,2.0,141,Twisted Minds Orchid,TWIS,137,SK Nebula,SKN,True,True,"[{'map_id': 'map-b56cbffd', 'map': 'Haven', 'status': 'completed', 'winner': 'A', 'score_a': 13, 'score_b': 8, 'n_rounds': 21, 'has_replay': True}, {'map_id': 'map-8954c5a1', 'map': 'Split', 'status': 'completed', 'winner': 'B', 'score_a': 10, 'score_b': 13, 'n_rounds': 23, 'has_replay': True}, {'map_id': 'map-166fd45d', 'map': 'Lotus', 'status': 'completed', 'winner': 'B', 'score_a': 12, 'score_b': 14, 'n_rounds': 26, 'has_replay': True}]",3
76,vct-2026-emea-stage-2,VCT 2026: EMEA Stage 2,VCT 26: EMEA S2,vct,EMEA,ongoing,"Jul 15 - Aug 31, 2026",2026-08-31,785,2026-08-14T18:00:00+00:00,2026-08-14,completed,Bo3,Play-Ins,0.0,2.0,104,FNATIC,FNC,49,Joblife,JL,True,True,"[{'map_id': '785-m1', 'map': 'Lotus', 'status': 'completed', 'winner': 'B', 'score_a': 11, 'score_b': 13, 'n_rounds': 24, 'has_replay': True}, {'map_id': '785-m2', 'map': 'Breeze', 'status': 'completed', 'winner': 'B', 'score_a': 8, 'score_b': 13, 'n_rounds': 21, 'has_replay': True}, {'map_id': '785-m3', 'map': 'TBD', 'status': 'upcoming', 'winner': None, 'score_a': 0, 'score_b': 0, 'n_rounds': 0, 'has_replay': False}]",3
152,game-changers-2026-emea-stage-3,Game Changers 2026: EMEA Stage 3,GC 26: EMEA S3,game-changers,EMEA,ongoing,"Jul 20 - Aug 30, 2026",2026-08-30,704,2026-08-14T15:00:00+00:00,2026-08-14,completed,Bo3,Playoffs,0.0,2.0,146,Habos Babos,HAB,138,GIANTX GC,GXGC,True,True,"[{'map_id': 'map-dddbe3f0', 'map': 'Sunset', 'status': 'completed', 'winner': 'B', 'score_a': 11, 'score_b': 13, 'n_rounds': 24, 'has_replay': True}, {'map_id': 'map-5208061a', 'map': 'Lotus', 'status': 'completed', 'winner': 'B', 'score_a': 7, 'score_b': 13, 'n_rounds': 20, 'has_replay': True}, {'map_id': '704-m2', 'map': 'Lotus', 'status': 'upcoming', 'winner': None, 'score_a': 0, 'score_b': 0, 'n_rounds': 0, 'has_replay': False}]",3
76,vct-2026-emea-stage-2,VCT 2026: EMEA Stage 2,VCT 26: EMEA S2,vct,EMEA,ongoing,"Jul 15 - Aug 31, 2026",2026-08-31,779,2026-08-14T15:00:00+00:00,2026-08-14,completed,Bo3,Play-Ins,0.0,2.0,37,Team Heretics,TH,61,Eintracht Frankfurt,SGE,True,True,"[{'map_id': '779-m1', 'map': 'Lotus', 'status': 'completed', 'winner': 'B', 'score_a': 11, 'score_b': 13, 'n_rounds': 24, 'has_replay': False}, {'map_id': '779-m2', 'map': 'Haven', 'status': 'completed', 'winner': 'B', 'score_a': 7, 'score_b': 13, 'n_rounds': 20, 'has_replay': False}, {'map_id': '779-m3', 'map': 'Ascent', 'status': 'upcoming', 'winner': None, 'score_a': 0, 'score_b': 0, 'n_rounds': 0, 'has_replay': False}]",3
85,vct-2026-pacific-stage-2,VCT 2026: Pacific Stage 2,VCT 26: PAC S2,vct,Pacific,ongoing,"Jul 16 - Sep 6, 2026",2026-09-06,709,2026-08-14T11:00:00+00:00,2026-08-14,completed,Bo3,Play-Ins,2.0,0.0,89,Team Secret,TS,201,Xipto Esports,XIP,True,True,"[{'map_id': '709-m1', 'map': 'Summit', 'status': 'completed', 'winner': 'A', 'score_a': 13, 'score_b': 8, 'n_rounds': 21, 'has_replay': True}, {'map_id': '709-m2', 'map': 'Sunset', 'status': 'completed', 'winner': 'A', 'score_a': 13, 'score_b': 11, 'n_rounds': 24, 'has_replay': True}, {'map_id': '709-m3', 'map': 'Split', 'status': 'upcoming', 'winner': None, 'score_a': 0, 'score_b': 0, 'n_rounds': 0, 'has_replay': False}]",3
104,vct-2026-china-stage-2,VCT 2026: China Stage 2,VCT 26: CN S2,vct,China,ongoing,"Jul 9 - Aug 31, 2026",2026-08-31,775,2026-08-14T10:30:00+00:00,2026-08-14,completed,Bo3,Playoffs,2.0,0.0,113,TYLOO,TYL,111,Titan Esports Club ,TEC,True,True,"[{'map_id': '775-m1', 'map': 'Sunset', 'status': 'completed', 'winner': 'A', 'score_a': 13, 'score_b': 5, 'n_rounds': 18, 'has_replay': True}, {'map_id': '775-m2', 'map': 'Haven', 'status': 'completed', 'winner': 'A', 'score_a': 13, 'score_b': 6, 'n_rounds': 19, 'has_replay': True}, {'map_id': '775-m3', 'map': 'Ascent', 'status': 'upcoming', 'winner': None, 'score_a': 0, 'score_b': 0, 'n_rounds': 0, 'has_replay': False}]",3
85,vct-2026-pacific-stage-2,VCT 2026: Pacific Stage 2,VCT 26: PAC S2,vct,Pacific,ongoing,"Jul 16 - Sep 6, 2026",2026-09-06,708,2026-08-14T08:00:00+00:00,2026-08-14,completed,Bo3,Play-Ins,2.0,1.0,93,FULL SENSE,FS,149,QT DIGâ,QTD,True,True,"[{'map_id': '708-m1', 'map': 'Split', 'status': 'completed', 'winner': 'A', 'score_a': 13, 'score_b': 7, 'n_rounds': 20, 'has_replay': False}, {'map_id': '708-m2', 'map': 'Haven', 'status': 'completed', 'winner': 'B', 'score_a': 8, 'score_b': 13, 'n_rounds': 21, 'has_replay': False}, {'map_id': '708-m3', 'map': 'Summit', 'status': 'completed', 'winner': 'A', 'score_a': 13, 'score_b': 4, 'n_rounds': 17, 'has_replay': False}]",3
